TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
3611,99,2025,11,Couples,13,3.7
3612,68,2025,9,Solo,91,5.0
3613,608,2022,1,Couples,17,4.2
3614,294,2023,6,Family,17,4.4
3615,224,2025,3,Family,24,2.8
3616,841,2023,12,Friends,21,2.8
3617,375,2022,5,Friends,20,3.1
3618,315,2023,8,Couples,64,5.0
3619,990,2025,9,Couples,98,3.8
3620,45,2025,2,Couples,85,4.5
3621,364,2022,7,Business,68,3.7
3622,535,2024,5,Family,72,4.0
3623,970,2025,4,Friends,58,3.1
3624,53,2023,9,Business,85,4.0
3625,281,2022,9,Family,34,3.6
3626,208,2023,7,Family,4,4.6
3627,550,2025,11,Family,75,2.5
3628,363,2024,10,Friends,45,4.8
3629,771,2023,2,Couples,14,3.0
3630,62,2023,7,Business,54,4.4
3631,936,2025,2,Solo,14,2.9
3632,413,2022,7,Solo,100,3.6
3633,631,2022,4,Family,17,3.7
3634,301,2022,2,Solo,53,3.2
3635,380,2024,10,Friends,84,2.8
3636,937,2022,1,Couples,94,3.4
3637,932,2025,1,Couples,91,3.7
3638,618,2025,3,Friends,33,4.0
3639,929,2023,1,Family,42,4.7
3640,951,2025,3,Solo,54,3.1
3641,456,2023,7,Solo,14,5.0
3642,994,2022,5,Family,60,3.8
3643,70,2025,5,Business,86,1.5
3644,67,2022,3,Business,65,5.0
3645,98,2024,11,Solo,57,4.2
3646,375,2022,4,Business,52,4.6
3647,91,2022,4,Friends,39,3.9
3648,209,2022,12,Family,88,5.0
3649,559,2025,5,Family,86,5.0
3650,269,2022,11,Friends,18,4.6
3651,823,2022,4,Friends,52,4.2
3652,531,2025,11,Couples,12,3.2
3653,732,2025,7,Family,99,3.4
3654,701,2023,3,Couples,44,3.6
3655,503,2023,7,Family,85,3.2
3656,624,2025,1,Business,69,4.9
3657,663,2025,11,Solo,81,4.1
3658,370,2025,5,Friends,29,2.9
3659,228,2024,10,Family,91,4.6
3660,688,2024,7,Family,94,3.0
3661,588,2022,9,Friends,3,3.5
3662,74,2024,9,Couples,55,3.1
3663,158,2025,10,Couples,46,4.4
3664,974,2023,10,Solo,31,4.4
3665,713,2025,11,Couples,46,3.8
3666,573,2024,2,Business,40,4.7
3667,321,2025,6,Friends,95,3.3
3668,533,2024,12,Business,62,4.2
3669,141,2024,7,Couples,79,3.7
3670,537,2022,1,Family,11,4.2
3671,593,2024,2,Solo,30,4.6
3672,721,2024,7,Solo,6,3.7
3673,960,2022,5,Couples,7,3.6
3674,302,2024,11,Solo,29,4.2
3675,356,2024,1,Friends,61,4.1
3676,127,2025,7,Couples,100,4.2
3677,130,2022,10,Friends,17,4.6
3678,922,2024,11,Couples,35,3.1
3679,921,2022,6,Friends,61,4.1
3680,497,2025,5,Business,19,3.7
3681,590,2022,7,Friends,74,4.8
3682,333,2024,2,Couples,19,3.6
3683,157,2024,5,Couples,41,4.6
3684,612,2023,2,Solo,27,3.8
3685,446,2025,11,Business,100,4.7
3686,674,2025,4,Friends,98,4.2
3687,468,2022,9,Solo,92,4.2
3688,280,2022,2,Couples,44,3.3
3689,692,2024,9,Couples,36,3.3
3690,179,2023,8,Friends,41,3.2
3691,973,2023,6,Couples,97,3.4
3692,54,2022,4,Solo,48,3.0
3693,77,2025,11,Friends,27,4.2
3694,359,2024,9,Business,21,4.1
3695,95,2023,11,Business,91,5.0
3696,731,2022,4,Solo,56,2.8
3697,618,2025,2,Friends,84,3.8
3698,650,2023,10,Family,75,4.1
3699,56,2025,7,Friends,42,2.9
3700,506,2025,5,Family,2,3.4
3701,448,2023,11,Family,68,3.0
3702,349,2023,12,Solo,73,3.6
3703,712,2025,4,Solo,33,4.5
3704,521,2023,1,Solo,73,4.9
3705,145,2025,3,Friends,68,4.7
3706,640,2022,7,Couples,1,3.0
3707,808,2025,7,Family,11,4.4
3708,243,2025,5,Business,13,4.0
3709,31,2025,11,Friends,8,4.2
3710,928,2023,5,Friends,11,2.8
3711,740,2024,12,Family,34,3.7
3712,706,2022,8,Couples,86,3.5
3713,223,2025,11,Business,68,3.5
3714,674,2023,12,Family,97,3.8
3715,589,2024,2,Solo,73,3.4
3716,32,2024,7,Family,7,3.6
3717,786,2023,8,Friends,71,4.7
3718,505,2023,6,Couples,86,3.2
3719,847,2022,10,Family,38,4.5
3720,540,2024,12,Business,98,2.9
3721,343,2025,3,Family,46,3.8
3722,729,2024,9,Friends,26,4.4
3723,644,2023,6,Couples,79,5.0
3724,790,2023,6,Friends,11,2.9
3725,90,2024,10,Friends,51,3.9
3726,663,2025,7,Friends,90,3.8
3727,430,2024,7,Family,38,3.4
3728,67,2022,5,Business,41,4.1
3729,208,2025,2,Couples,16,4.4
3730,530,2025,3,Family,19,4.5
3731,238,2025,6,Business,89,4.4
3732,553,2024,4,Family,36,3.8
3733,382,2023,10,Family,87,4.0
3734,348,2023,4,Business,22,2.9
3735,391,2023,2,Solo,88,4.4
3736,104,2022,8,Couples,63,3.5
3737,335,2022,11,Solo,79,3.7
3738,343,2024,9,Couples,91,3.9
3739,854,2025,3,Family,8,2.9
3740,971,2025,7,Couples,12,4.5
3741,421,2022,2,Solo,4,3.8
3742,200,2022,2,Friends,47,3.1
3743,677,2023,12,Family,23,3.6
3744,241,2024,1,Solo,2,4.6
3745,618,2025,4,Friends,92,4.4
3746,970,2024,5,Solo,4,4.5
3747,664,2024,8,Family,18,3.3
3748,880,2022,12,Couples,4,3.5
3749,160,2022,4,Family,51,3.9
3750,955,2023,8,Family,100,4.3
3751,948,2022,10,Couples,4,4.3
3752,336,2022,12,Family,5,3.4
3753,334,2023,7,Friends,22,4.5
3754,494,2022,7,Friends,52,3.1
3755,771,2024,11,Business,42,4.0
3756,949,2023,12,Couples,72,3.3
3757,913,2025,6,Friends,34,4.8
3758,136,2024,11,Solo,15,3.1
3759,59,2024,10,Business,10,4.9
3760,986,2023,10,Solo,78,3.8
3761,500,2023,2,Friends,61,3.4
3762,363,2022,2,Couples,67,3.4
3763,16,2022,4,Couples,85,4.0
3764,892,2025,4,Friends,80,3.9
3765,780,2025,4,Family,25,3.2
3766,678,2024,4,Solo,12,2.9
3767,295,2024,8,Friends,77,2.5
3768,90,2024,6,Business,42,4.1
3769,740,2025,2,Friends,83,4.2
3770,457,2025,10,Couples,65,4.3
3771,782,2025,3,Family,83,4.8
3772,939,2024,12,Couples,9,2.8
3773,368,2022,6,Family,58,3.9
3774,103,2025,2,Solo,78,4.2
3775,116,2022,11,Family,15,3.1
3776,250,2024,1,Friends,15,4.6
3777,818,2024,11,Couples,60,3.6
3778,287,2023,11,Family,73,3.5
3779,318,2024,8,Friends,75,3.8
3780,809,2023,1,Friends,49,3.6
3781,266,2024,12,Friends,78,3.6
3782,932,2022,8,Family,60,5.0
3783,171,2022,6,Family,58,4.8
3784,219,2022,5,Couples,98,4.2
3785,456,2022,7,Solo,19,2.6
3786,406,2024,10,Couples,37,4.0
3787,355,2023,2,Couples,77,4.9
3788,581,2024,7,Family,39,3.5
3789,723,2023,8,Family,94,3.8
3790,796,2022,8,Couples,5,2.6
3791,848,2022,11,Business,18,4.5
3792,601,2022,2,Family,4,3.5
3793,132,2023,12,Friends,44,3.0
3794,258,2023,12,Solo,36,3.5
3795,759,2025,12,Friends,47,4.4
3796,305,2023,11,Family,88,4.3
3797,169,2023,4,Solo,78,4.7
3798,615,2022,12,Family,94,4.1
3799,358,2024,9,Couples,58,3.9
3800,329,2022,8,Business,25,3.5
3801,932,2025,1,Business,89,4.3
3802,368,2024,9,Solo,3,4.7
3803,751,2022,8,Couples,19,4.4
3804,565,2024,12,Family,34,3.7
3805,518,2024,1,Family,27,4.5
3806,244,2024,7,Solo,44,4.3
3807,22,2022,9,Solo,47,4.1
3808,967,2022,7,Family,27,4.1
3809,699,2022,1,Friends,10,2.7
3810,418,2024,9,Couples,71,2.6
3811,823,2025,2,Solo,7,5.0
3812,569,2023,10,Family,91,3.5
3813,133,2023,12,Couples,42,3.1
3814,451,2022,2,Family,7,3.9
3815,845,2022,9,Business,58,3.5
3816,329,2025,4,Solo,40,3.6
3817,583,2024,6,Family,17,4.5
3818,465,2024,3,Family,94,5.0
3819,240,2024,7,Family,30,3.9
3820,283,2023,5,Business,2,2.9
3821,324,2022,5,Friends,13,3.3
3822,713,2023,7,Business,37,3.1
3823,448,2024,5,Solo,55,3.6
3824,219,2025,9,Friends,33,3.1
3825,238,2024,12,Couples,37,3.7
3826,435,2025,2,Friends,8,3.0
3827,357,2025,6,Business,38,3.9
3828,833,2025,6,Family,64,4.4
3829,373,2023,1,Family,60,3.9
3830,153,2023,8,Solo,7,4.0
3831,716,2025,9,Couples,31,4.8
3832,954,2022,5,Friends,58,3.2
3833,49,2023,1,Solo,35,4.6
3834,516,2022,11,Business,96,3.9
3835,571,2025,2,Solo,61,3.8
3836,476,2024,5,Business,82,4.2
3837,436,2025,10,Friends,78,3.4
3838,580,2025,9,Business,35,4.3
3839,527,2024,11,Couples,63,4.4
3840,389,2022,7,Family,90,3.6
3841,825,2023,2,Couples,72,3.5
3842,199,2024,11,Family,40,2.7
3843,578,2023,7,Friends,9,3.7
3844,895,2022,9,Business,87,3.6
3845,348,2024,10,Couples,51,4.3
3846,183,2025,10,Couples,96,4.5
3847,497,2022,3,Family,85,3.2
3848,706,2024,12,Couples,63,3.7
3849,617,2022,9,Couples,69,3.5
3850,131,2023,4,Solo,45,4.4
3851,611,2023,5,Solo,96,3.8
3852,923,2024,2,Solo,80,2.9
3853,432,2025,12,Family,1,4.1
3854,462,2023,3,Solo,29,3.6
3855,11,2024,10,Couples,32,2.3
3856,191,2023,9,Business,7,3.5
3857,694,2022,4,Couples,31,4.7
3858,17,2022,10,Solo,4,4.9
3859,214,2024,12,Couples,52,3.9
3860,589,2024,1,Friends,47,3.4
3861,283,2025,4,Couples,31,1.7
3862,830,2024,5,Couples,39,5.0
3863,692,2025,3,Business,12,3.6
3864,378,2024,10,Couples,23,3.2
3865,935,2024,10,Business,26,4.3
3866,1000,2023,12,Friends,8,4.1
3867,438,2024,4,Couples,51,3.2
3868,538,2025,9,Couples,69,3.6
3869,879,2023,11,Friends,4,4.3
3870,562,2023,4,Friends,84,3.2
3871,795,2025,10,Business,26,4.1
3872,78,2025,4,Couples,31,3.6
3873,15,2022,12,Couples,78,3.9
3874,731,2022,9,Family,63,4.4
3875,194,2025,11,Couples,7,3.9
3876,568,2025,5,Couples,32,3.3
3877,461,2022,4,Friends,11,3.4
3878,925,2023,6,Couples,85,3.9
3879,344,2022,5,Family,40,4.4
3880,169,2025,1,Family,20,3.3
3881,312,2024,3,Couples,54,3.2
3882,380,2025,5,Friends,90,3.4
3883,903,2024,3,Family,9,2.5
3884,733,2023,2,Family,95,3.1
3885,696,2023,8,Family,2,5.0
3886,49,2025,4,Friends,43,3.7
3887,1000,2022,11,Couples,98,5.0
3888,583,2025,6,Friends,29,3.7
3889,152,2024,10,Solo,99,4.1
3890,894,2024,10,Couples,29,3.8
3891,820,2022,6,Family,38,3.8
3892,718,2024,6,Friends,34,3.8
3893,118,2023,6,Couples,37,3.1
3894,414,2022,7,Friends,97,3.3
3895,112,2023,6,Couples,82,4.1
3896,548,2022,6,Solo,4,4.6
3897,351,2023,9,Family,78,3.0
3898,414,2023,8,Family,82,4.4
3899,794,2025,6,Solo,71,2.5
3900,535,2025,5,Couples,14,2.9
3901,299,2023,4,Business,76,3.2
3902,125,2024,2,Couples,7,3.6
3903,882,2022,12,Family,96,2.6
3904,596,2024,8,Friends,41,3.5
3905,107,2022,9,Family,95,2.4
3906,291,2024,1,Friends,37,3.0
3907,53,2024,1,Family,73,4.2
3908,565,2025,8,Friends,31,2.2
3909,87,2022,9,Business,74,3.4
3910,261,2025,4,Family,17,3.6
3911,675,2022,5,Friends,62,3.1
3912,896,2023,7,Business,31,3.0
3913,821,2024,7,Solo,66,2.1
3914,687,2022,10,Family,75,4.1
3915,969,2023,3,Family,32,2.6
3916,436,2025,11,Family,8,5.0
3917,780,2023,12,Family,33,3.9
3918,643,2022,3,Family,99,3.4
3919,677,2025,12,Business,85,5.0
3920,809,2023,12,Friends,4,3.5
3921,799,2022,4,Solo,89,3.9
3922,941,2022,10,Friends,95,3.5
3923,791,2024,6,Couples,35,4.7
3924,257,2025,12,Solo,63,2.8
3925,53,2025,11,Solo,38,3.9
3926,775,2022,4,Friends,67,2.8
3927,395,2023,3,Business,37,3.3
3928,263,2024,3,Family,55,2.7
3929,865,2025,11,Couples,92,3.2
3930,765,2024,7,Couples,55,2.7
3931,638,2022,11,Family,81,4.8
3932,362,2023,12,Couples,75,5.0
3933,333,2022,3,Friends,69,4.3
3934,107,2023,7,Business,48,2.3
3935,665,2024,1,Couples,6,4.3
3936,768,2023,2,Family,3,3.8
3937,438,2023,1,Couples,79,4.1
3938,611,2024,11,Friends,13,3.6
3939,133,2022,12,Friends,14,4.3
3940,565,2025,3,Couples,53,2.8
3941,131,2023,7,Business,43,3.7
3942,567,2024,8,Couples,12,3.2
3943,744,2022,3,Couples,27,3.6
3944,717,2025,11,Couples,2,3.5
3945,452,2022,9,Family,64,3.7
3946,680,2022,5,Solo,4,3.9
3947,219,2024,7,Couples,5,4.4
3948,891,2023,10,Friends,44,4.3
3949,814,2025,2,Couples,42,3.6
3950,377,2022,4,Couples,52,3.7
3951,405,2025,7,Solo,66,4.9
3952,785,2022,1,Friends,91,4.9
3953,512,2025,11,Family,45,2.8
3954,159,2023,4,Couples,22,3.9
3955,83,2023,7,Couples,35,4.8
3956,627,2023,3,Family,92,4.5
3957,719,2022,3,Solo,91,3.3
3958,617,2024,4,Friends,26,3.5
3959,413,2023,4,Solo,9,2.5
3960,88,2022,4,Couples,81,3.2
3961,987,2022,5,Business,55,3.4
3962,980,2023,4,Friends,86,3.8
3963,311,2024,6,Family,32,4.2
3964,691,2025,1,Family,80,4.7
3965,275,2024,7,Couples,14,3.9
3966,651,2023,2,Business,47,3.9
3967,985,2022,7,Solo,64,3.5
3968,992,2023,12,Business,62,4.4
3969,938,2024,11,Friends,41,2.5
3970,381,2022,3,Friends,41,3.9
3971,860,2023,3,Family,96,3.3
3972,65,2023,2,Business,45,3.8
3973,161,2023,9,Couples,79,3.9
3974,580,2022,7,Friends,7,2.8
3975,762,2024,1,Friends,91,3.3
3976,947,2023,8,Business,16,5.0
3977,78,2025,5,Friends,56,3.1
3978,267,2023,6,Friends,75,3.9
3979,261,2025,10,Couples,3,4.8
3980,315,2023,1,Solo,25,3.5
3981,199,2023,8,Couples,23,4.5
3982,524,2023,4,Business,42,2.4
3983,860,2023,7,Family,6,4.2
3984,794,2025,2,Solo,38,4.7
3985,313,2022,2,Solo,100,3.3
3986,382,2023,4,Family,88,3.5
3987,271,2024,7,Business,56,4.8
3988,815,2025,8,Family,26,3.1
3989,143,2022,11,Family,36,3.5
3990,869,2023,1,Solo,10,4.1
3991,438,2025,5,Solo,56,4.5
3992,840,2022,6,Friends,81,4.0
3993,931,2025,2,Solo,78,3.8
3994,482,2025,8,Couples,25,2.7
3995,723,2024,12,Couples,46,5.0
3996,594,2023,8,Solo,62,3.2
3997,575,2022,1,Family,51,2.3
3998,569,2022,10,Solo,43,4.6
3999,751,2022,10,Couples,29,4.2
4000,220,2023,10,Couples,77,4.0
4001,298,2022,5,Business,77,3.9
4002,896,2023,5,Couples,47,3.4
4003,891,2023,8,Business,34,3.7
4004,486,2024,7,Solo,76,3.4
4005,995,2022,3,Solo,25,5.0
4006,981,2024,3,Couples,34,4.3
4007,684,2025,2,Family,91,4.2
4008,258,2023,7,Friends,22,3.5
4009,108,2025,1,Business,24,4.0
4010,736,2022,7,Solo,95,3.8
4011,286,2023,10,Friends,19,4.0
4012,964,2025,9,Couples,47,4.4
4013,266,2024,8,Family,22,3.5
4014,755,2022,8,Solo,38,3.2
4015,540,2023,4,Couples,92,5.0
4016,637,2024,12,Family,38,3.1
4017,543,2025,2,Solo,62,4.4
4018,878,2024,9,Family,2,3.8
4019,325,2025,7,Friends,23,3.3
4020,821,2024,5,Friends,43,4.4
4021,719,2022,5,Family,14,4.2
4022,27,2025,11,Business,64,4.3
4023,661,2025,5,Friends,14,4.5
4024,450,2025,7,Friends,84,4.9
4025,854,2024,12,Couples,24,3.8
4026,350,2025,12,Family,84,3.5
4027,533,2023,12,Family,63,3.5
4028,751,2025,3,Couples,92,4.5
4029,272,2023,1,Friends,22,3.8
4030,830,2023,12,Couples,58,5.0
4031,653,2025,9,Couples,32,3.3
4032,59,2024,2,Couples,55,2.5
4033,555,2022,5,Friends,98,3.8
4034,137,2023,8,Couples,30,3.4
4035,998,2025,7,Family,31,3.6
4036,787,2025,5,Couples,64,3.6
4037,302,2023,10,Solo,72,4.0
4038,710,2023,8,Couples,68,3.2
4039,834,2024,4,Business,9,3.7
4040,227,2023,3,Family,55,3.8
4041,448,2022,10,Family,58,5.0
4042,36,2022,2,Friends,70,4.8
4043,162,2025,11,Couples,44,4.7
4044,586,2023,7,Family,39,2.8
4045,881,2025,3,Business,3,4.3
4046,270,2025,12,Couples,92,3.5
4047,19,2025,5,Couples,69,3.9
4048,488,2023,4,Solo,94,4.0
4049,528,2023,3,Couples,16,2.9
4050,484,2023,8,Friends,68,4.3
4051,40,2025,7,Family,46,2.6
4052,594,2025,10,Friends,61,2.4
4053,923,2025,3,Family,6,3.7
4054,863,2022,5,Friends,57,4.6
4055,456,2022,10,Family,3,2.7
4056,371,2024,3,Couples,36,3.1
4057,400,2024,2,Couples,58,3.4
4058,878,2024,2,Solo,36,4.0
4059,792,2025,3,Friends,98,4.5
4060,906,2022,3,Family,53,4.8
4061,270,2023,5,Business,66,4.1
4062,702,2022,4,Couples,37,3.6
4063,582,2025,8,Business,33,4.7
4064,896,2024,7,Couples,11,3.6
4065,330,2022,7,Business,72,3.8
4066,836,2025,12,Couples,54,4.6
4067,316,2025,12,Couples,78,3.9
4068,491,2023,7,Family,73,3.3
4069,893,2022,6,Couples,81,3.5
4070,544,2024,1,Family,34,1.9
4071,272,2023,7,Couples,50,3.3
4072,549,2023,12,Friends,9,3.3
4073,848,2024,12,Friends,2,3.8
4074,256,2023,9,Friends,11,4.0
4075,463,2024,8,Solo,94,2.5
4076,910,2024,5,Couples,29,4.0
4077,548,2022,6,Couples,34,5.0
4078,382,2024,8,Business,37,3.3
4079,630,2022,8,Family,1,4.3
4080,307,2025,1,Family,15,4.3
4081,786,2023,2,Family,12,3.5
4082,852,2023,10,Business,57,4.8
4083,30,2024,4,Family,58,4.2
4084,253,2025,9,Family,59,3.6
4085,736,2025,1,Business,84,4.3
4086,861,2022,9,Friends,55,5.0
4087,790,2022,4,Solo,22,4.1
4088,9,2024,8,Couples,96,3.2
4089,537,2022,11,Family,45,4.6
4090,276,2022,7,Family,89,3.9
4091,485,2023,4,Solo,15,4.1
4092,986,2023,11,Couples,9,3.1
4093,216,2023,6,Family,51,3.8
4094,338,2023,1,Couples,51,2.2
4095,521,2025,5,Couples,13,4.6
4096,668,2023,9,Couples,59,4.1
4097,346,2022,1,Solo,26,4.4
4098,483,2022,9,Couples,27,4.1
4099,521,2022,4,Business,92,3.0
4100,797,2022,8,Couples,22,2.9
4101,294,2022,7,Couples,95,4.9
4102,221,2023,9,Family,52,4.7
4103,37,2022,2,Couples,78,4.2
4104,156,2023,6,Couples,80,3.3
4105,355,2024,7,Family,69,5.0
4106,570,2025,11,Family,28,4.0
4107,964,2024,4,Business,75,3.3
4108,965,2025,9,Family,71,2.8
4109,873,2025,10,Solo,4,4.4
4110,164,2022,2,Family,22,5.0
4111,200,2025,4,Friends,89,2.8
4112,678,2022,3,Couples,45,3.2
4113,167,2024,2,Business,65,3.1
4114,461,2024,3,Business,87,4.0
4115,675,2022,6,Family,45,3.7
4116,54,2024,7,Friends,7,4.0
4117,234,2023,4,Couples,32,3.0
4118,726,2022,11,Couples,98,5.0
4119,375,2024,10,Couples,77,3.3
4120,924,2024,7,Couples,77,4.8
4121,726,2023,8,Friends,37,5.0
4122,663,2022,1,Friends,10,4.2
4123,881,2022,9,Solo,51,3.5
4124,799,2024,1,Business,54,3.0
4125,996,2022,6,Solo,57,3.3
4126,175,2023,6,Solo,3,2.4
4127,927,2025,11,Family,97,2.9
4128,666,2025,4,Solo,78,4.6
4129,949,2022,1,Business,72,4.0
4130,420,2023,7,Couples,72,3.1
4131,46,2022,3,Family,61,3.6
4132,463,2025,5,Family,39,4.0
4133,911,2025,9,Friends,91,3.7
4134,760,2024,5,Family,31,4.2
4135,400,2024,2,Friends,70,3.8
4136,292,2023,1,Friends,49,3.0
4137,774,2025,4,Couples,81,4.1
4138,84,2025,5,Friends,60,4.2
4139,256,2025,4,Solo,74,5.0
4140,980,2023,5,Couples,22,4.0
4141,888,2025,1,Business,51,2.7
4142,482,2024,10,Couples,49,4.6
4143,85,2023,2,Family,21,3.4
4144,656,2025,4,Family,1,4.2
4145,303,2022,2,Solo,99,4.0
4146,569,2025,2,Couples,33,2.1
4147,508,2025,4,Family,56,3.3
4148,637,2024,1,Couples,79,4.0
4149,137,2022,5,Family,27,3.9
4150,866,2024,5,Solo,19,3.3
4151,293,2025,12,Couples,51,4.7
4152,766,2025,7,Business,65,4.3
4153,533,2022,8,Solo,4,4.6
4154,542,2025,12,Solo,94,3.6
4155,593,2023,12,Friends,65,4.3
4156,765,2024,7,Solo,89,3.9
4157,378,2022,8,Family,78,4.0
4158,43,2022,12,Business,55,3.4
4159,497,2025,8,Couples,80,4.2
4160,357,2025,12,Family,6,3.7
4161,71,2025,2,Couples,43,2.5
4162,726,2022,9,Family,40,3.6
4163,434,2023,9,Business,99,3.6
4164,945,2024,7,Family,99,3.2
4165,35,2024,7,Friends,93,4.7
4166,824,2023,6,Solo,2,4.4
4167,686,2022,10,Solo,11,4.2
4168,568,2023,1,Business,12,4.7
4169,893,2023,12,Couples,33,4.4
4170,654,2023,10,Family,90,3.6
4171,56,2024,8,Solo,76,3.2
4172,126,2025,3,Family,92,5.0
4173,886,2022,5,Business,69,3.0
4174,9,2023,6,Couples,29,3.0
4175,692,2022,1,Family,34,4.0
4176,92,2022,5,Couples,100,5.0
4177,913,2025,5,Solo,75,4.8
4178,408,2025,10,Solo,100,3.2
4179,491,2024,5,Couples,64,4.5
4180,380,2023,8,Friends,27,2.7
4181,784,2025,1,Family,14,2.5
4182,124,2022,6,Solo,64,3.7
4183,102,2022,3,Solo,49,4.5
4184,681,2022,5,Friends,80,3.5
4185,197,2024,4,Couples,7,3.8
4186,517,2023,1,Couples,71,2.8
4187,456,2023,11,Solo,41,3.4
4188,583,2022,6,Business,55,4.8
4189,105,2023,7,Family,47,4.8
4190,812,2023,4,Friends,43,5.0
4191,535,2023,4,Couples,81,4.8
4192,308,2022,1,Couples,48,5.0
4193,345,2022,10,Couples,69,4.3
4194,681,2022,6,Solo,77,2.9
4195,101,2022,9,Couples,24,3.7
4196,757,2022,2,Couples,93,4.6
4197,805,2025,11,Solo,78,3.8
4198,580,2025,5,Business,18,3.3
4199,840,2023,3,Business,2,4.1
4200,188,2024,5,Solo,90,3.2
4201,73,2025,10,Business,32,4.7
4202,60,2025,7,Family,86,3.6
4203,799,2024,2,Friends,17,4.0
4204,397,2023,11,Couples,66,4.0
4205,383,2022,6,Couples,43,2.9
4206,327,2024,11,Family,93,3.0
4207,644,2024,6,Solo,88,3.5
4208,926,2022,9,Friends,19,3.5
4209,351,2024,9,Friends,59,3.9
4210,309,2024,4,Friends,49,4.1
4211,418,2025,9,Business,81,3.4
4212,407,2023,4,Couples,66,4.1
4213,194,2023,1,Solo,66,3.1
4214,556,2023,12,Friends,29,3.9
4215,52,2025,8,Family,2,3.2
4216,543,2024,9,Couples,26,3.5
4217,994,2025,11,Family,95,3.7
4218,248,2022,11,Family,21,4.1
4219,924,2024,9,Friends,67,3.5
4220,658,2024,1,Solo,13,4.0
4221,162,2022,3,Business,13,4.5
4222,412,2025,7,Family,32,4.5
4223,216,2025,2,Couples,93,3.0
4224,94,2025,7,Family,59,3.4
4225,751,2025,12,Business,74,4.4
4226,941,2022,9,Family,78,5.0
4227,346,2024,8,Friends,48,4.3
4228,626,2025,11,Couples,18,4.4
4229,324,2022,7,Friends,98,4.6
4230,890,2022,11,Couples,87,3.7
4231,305,2025,10,Solo,28,4.4
4232,377,2023,7,Solo,80,2.5
4233,441,2022,6,Solo,34,3.6
4234,482,2023,3,Couples,61,3.2
4235,487,2025,11,Family,11,4.1
4236,770,2023,3,Family,8,3.3
4237,469,2022,5,Solo,92,4.3
4238,218,2025,3,Business,12,4.3
4239,478,2024,1,Couples,15,4.4
4240,627,2025,6,Friends,78,2.6
4241,288,2024,5,Family,99,4.1
4242,800,2022,11,Business,75,4.1
4243,580,2023,5,Friends,61,4.5
4244,74,2023,3,Friends,66,3.9
4245,298,2023,2,Friends,72,3.2
4246,910,2022,5,Family,14,3.5
4247,797,2025,5,Solo,23,4.4
4248,663,2025,4,Couples,8,3.8
4249,669,2023,5,Friends,93,3.8
4250,872,2022,7,Couples,51,3.3
4251,316,2022,4,Friends,53,4.5
4252,964,2023,5,Couples,44,3.9
4253,476,2025,5,Family,87,2.5
4254,162,2024,10,Solo,84,4.3
4255,594,2023,10,Friends,20,4.0
4256,515,2023,9,Couples,43,2.5
4257,691,2023,9,Family,5,3.3
4258,762,2023,6,Business,39,3.5
4259,214,2022,2,Business,3,3.2
4260,741,2023,5,Solo,10,3.8
4261,7,2025,3,Family,36,3.4
4262,967,2022,8,Couples,94,2.6
4263,571,2022,5,Solo,20,4.1
4264,480,2022,3,Couples,14,4.3
4265,497,2023,6,Friends,65,3.3
4266,543,2022,9,Friends,36,4.8
4267,877,2024,1,Business,87,3.5
4268,788,2023,9,Business,61,3.5
4269,494,2025,11,Family,31,2.8
4270,176,2025,4,Couples,43,3.0
4271,412,2024,9,Family,16,3.9
4272,270,2023,8,Business,75,3.9
4273,335,2023,2,Friends,25,4.0
4274,973,2023,1,Friends,89,3.1
4275,183,2023,1,Solo,69,3.3
4276,341,2023,12,Friends,43,3.4
4277,196,2025,9,Solo,61,3.9
4278,924,2023,8,Couples,90,3.8
4279,720,2022,12,Business,17,4.2
4280,837,2025,10,Business,64,4.0
4281,73,2025,12,Friends,91,3.2
4282,734,2022,4,Family,45,4.6
4283,30,2022,5,Solo,26,3.3
4284,957,2022,2,Friends,17,3.5
4285,634,2024,4,Friends,97,3.0
4286,143,2024,4,Business,42,4.8
4287,42,2024,9,Business,53,3.9
4288,341,2025,1,Business,85,4.2
4289,984,2023,11,Family,8,2.8
4290,454,2024,10,Couples,81,4.0
4291,208,2023,5,Solo,76,3.4
4292,156,2022,11,Friends,15,3.8
4293,35,2025,9,Business,96,4.4
4294,570,2022,7,Family,39,4.2
4295,316,2023,2,Couples,86,3.5
4296,411,2023,4,Solo,96,3.3
4297,304,2025,3,Couples,32,3.6
4298,209,2024,2,Business,37,3.3
4299,846,2024,1,Solo,82,3.4
4300,447,2025,8,Business,29,5.0
4301,673,2025,9,Solo,89,3.7
4302,307,2023,5,Friends,60,4.6
4303,774,2024,12,Family,76,5.0
4304,259,2023,8,Solo,16,4.4
4305,580,2023,7,Solo,59,3.6
4306,154,2023,6,Family,4,3.9
4307,66,2025,9,Couples,16,4.2
4308,314,2022,1,Friends,37,4.0
4309,668,2024,4,Business,67,3.8
4310,328,2022,6,Friends,43,3.6
4311,692,2022,1,Couples,76,3.9
4312,15,2025,10,Family,90,3.9
4313,285,2022,8,Family,38,4.0
4314,153,2023,4,Couples,35,3.9
4315,312,2025,10,Solo,6,3.1
4316,101,2023,4,Family,83,2.7
4317,795,2023,2,Family,2,2.5
4318,519,2023,8,Business,79,4.6
4319,513,2025,7,Couples,31,3.1
4320,726,2023,2,Friends,43,3.5
4321,880,2023,9,Family,60,3.1
