TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,Continent,Country_x,City_x,City_y,Country_y,AttractionType,Attraction,AttractionAddress,VisitSeason,UserAverageRating,AttractionAverageRating
499,188,2022,11,Business,35,2.7,Asia,Singapore,Singapore,Paris,France,Beach,Paris Beach 35,"Main Road, Paris",Autumn,3.483333333333334,3.728
500,679,2024,6,Solo,4,4.1,North America,Canada,Vancouver,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Summer,3.6833333333333336,3.96
501,987,2024,12,Friends,45,3.7,North America,Mexico,Mexico City,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Winter,3.4,3.852830188679245
502,877,2024,3,Couples,86,2.4,Africa,South Africa,Johannesburg,Cape Town,South Africa,Historical Site,Cape Town Historical Site 86,"Main Road, Cape Town",Spring,3.6199999999999997,3.6799999999999997
503,200,2023,3,Family,42,4.6,Asia,Japan,Kyoto,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Spring,3.35,3.706382978723404
504,20,2024,7,Solo,56,5.0,Europe,Germany,Berlin,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Summer,4.5,3.892156862745098
505,207,2024,11,Family,95,5.0,Africa,Kenya,Mombasa,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Autumn,3.75,3.819607843137255
506,942,2025,1,Solo,42,3.8,North America,USA,New York,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Winter,4.033333333333333,3.706382978723404
507,328,2025,6,Solo,59,3.3,Australia,New Zealand,Auckland,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Summer,3.7333333333333334,3.853061224489796
508,563,2023,5,Couples,37,4.6,Europe,Germany,Munich,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Spring,3.357142857142857,3.752173913043478
509,889,2022,6,Couples,13,3.9,South America,Chile,Santiago,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Summer,3.966666666666667,3.8711864406779664
510,480,2024,10,Family,49,4.0,Australia,Australia,Sydney,Santiago,Chile,Historical Site,Santiago Historical Site 49,"Main Road, Santiago",Autumn,3.6714285714285713,3.8877551020408165
511,438,2022,7,Couples,87,2.5,Australia,New Zealand,Auckland,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Summer,3.7,3.881818181818182
512,921,2022,3,Business,54,4.5,North America,Mexico,Mexico City,Rio de Janeiro,Brazil,Shopping,Rio de Janeiro Shopping 54,"Main Road, Rio de Janeiro",Spring,3.5142857142857147,3.7326086956521736
513,782,2024,12,Solo,78,2.4,Europe,Spain,Barcelona,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Winter,3.45,3.814814814814815
514,93,2024,8,Solo,45,3.3,South America,Chile,Santiago,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Summer,3.1999999999999997,3.852830188679245
515,358,2022,6,Family,47,3.9,Asia,Japan,Kyoto,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Summer,3.966666666666667,3.9181818181818184
516,722,2023,10,Couples,41,4.2,Africa,South Africa,Cape Town,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Autumn,4.414285714285714,3.7526315789473683
517,496,2023,11,Couples,50,3.6,Asia,Singapore,Singapore,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Autumn,4.0,3.5078947368421054
518,930,2022,4,Couples,4,3.1,North America,Canada,Toronto,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Spring,3.966666666666667,3.96
519,730,2022,7,Family,4,3.9,Africa,South Africa,Cape Town,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Summer,3.84,3.96
520,765,2024,4,Family,24,4.5,Australia,Australia,Sydney,Nairobi,Kenya,Museum,Nairobi Museum 24,"Main Road, Nairobi",Spring,3.6999999999999997,3.8804878048780487
521,635,2024,9,Couples,43,3.3,Europe,France,Paris,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Autumn,3.75,3.772
522,559,2024,4,Family,59,3.5,Asia,India,Jaipur,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Spring,3.7285714285714286,3.853061224489796
523,551,2023,10,Family,48,2.8,Europe,Germany,Berlin,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Autumn,4.05,3.845833333333333
524,278,2023,12,Solo,75,3.8,Asia,Japan,Tokyo,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Winter,3.84,3.861818181818182
525,804,2023,5,Couples,18,3.0,South America,Argentina,Buenos Aires,Madrid,Spain,Historical Site,Madrid Historical Site 18,"Main Road, Madrid",Spring,3.0,3.7285714285714286
526,858,2023,6,Friends,87,4.6,North America,Mexico,Mexico City,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Summer,3.8818181818181823,3.881818181818182
527,712,2023,3,Family,24,4.3,Asia,Thailand,Bangkok,Nairobi,Kenya,Museum,Nairobi Museum 24,"Main Road, Nairobi",Spring,4.566666666666666,3.8804878048780487
528,761,2022,10,Friends,42,3.9,Europe,Spain,Barcelona,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Autumn,3.942857142857143,3.706382978723404
529,630,2024,7,Solo,94,3.3,Asia,Singapore,Singapore,Melbourne,Australia,Temple,Melbourne Temple 94,"Main Road, Melbourne",Summer,3.766666666666667,3.6732142857142853
530,271,2025,7,Couples,2,3.5,Europe,Germany,Munich,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 2,"Main Road, Sao Paulo",Summer,3.8125,3.727272727272727
531,950,2024,7,Solo,18,2.9,North America,Canada,Vancouver,Madrid,Spain,Historical Site,Madrid Historical Site 18,"Main Road, Madrid",Summer,3.257142857142857,3.7285714285714286
532,929,2024,10,Family,59,3.4,South America,Chile,Santiago,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Autumn,3.85,3.853061224489796
533,891,2025,1,Family,82,3.8,Australia,New Zealand,Queenstown,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Winter,3.8333333333333335,3.7333333333333334
534,503,2022,7,Couples,57,4.3,North America,Canada,Vancouver,Queenstown,New Zealand,Beach,Queenstown Beach 57,"Main Road, Queenstown",Summer,3.9,3.8095238095238093
535,863,2024,12,Family,14,3.8,Asia,India,Delhi,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 14,"Main Road, Sao Paulo",Winter,4.04,3.788235294117647
536,954,2023,5,Family,45,3.6,Australia,New Zealand,Queenstown,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Spring,3.6875,3.852830188679245
537,554,2025,11,Couples,53,3.4,Europe,Germany,Berlin,Milan,Italy,Shopping,Milan Shopping 53,"Main Road, Milan",Autumn,3.866666666666667,3.685106382978723
538,925,2024,10,Couples,3,4.0,Africa,South Africa,Cape Town,Rio de Janeiro,Brazil,Adventure,Rio de Janeiro Adventure 3,"Main Road, Rio de Janeiro",Autumn,3.9272727272727277,3.791111111111111
539,975,2023,12,Couples,35,1.7,Asia,India,Delhi,Paris,France,Beach,Paris Beach 35,"Main Road, Paris",Winter,3.5,3.728
540,904,2024,10,Business,8,5.0,Africa,Kenya,Nairobi,Las Vegas,USA,Museum,Las Vegas Museum 8,"Main Road, Las Vegas",Autumn,4.0600000000000005,3.716279069767442
541,900,2022,3,Business,51,5.0,Australia,Australia,Sydney,Mexico City,Mexico,Temple,Mexico City Temple 51,"Main Road, Mexico City",Spring,3.8,3.861290322580645
542,496,2025,5,Business,9,5.0,Asia,Singapore,Singapore,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Spring,4.0,3.709803921568627
543,15,2023,2,Couples,71,5.0,Australia,New Zealand,Auckland,Rio de Janeiro,Brazil,Museum,Rio de Janeiro Museum 71,"Main Road, Rio de Janeiro",Winter,4.211111111111111,3.9066666666666667
544,1,2024,8,Couples,10,4.2,South America,Brazil,Rio de Janeiro,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Summer,4.125,3.8257575757575757
545,985,2025,9,Business,50,3.8,Australia,New Zealand,Queenstown,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Autumn,3.811111111111111,3.5078947368421054
546,937,2022,7,Solo,36,3.1,South America,Argentina,Buenos Aires,Singapore,Singapore,Beach,Singapore Beach 36,"Main Road, Singapore",Summer,3.0444444444444443,3.7410714285714284
547,965,2022,2,Solo,43,3.6,South America,Brazil,Rio de Janeiro,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Winter,3.38,3.772
548,315,2024,9,Business,60,3.4,Australia,Australia,Sydney,Johannesburg,South Africa,Museum,Johannesburg Museum 60,"Main Road, Johannesburg",Autumn,4.016666666666667,3.7857142857142856
549,56,2025,9,Family,27,3.9,Europe,Spain,Madrid,Nairobi,Kenya,Temple,Nairobi Temple 27,"Main Road, Nairobi",Autumn,3.5500000000000003,3.6843137254901963
550,976,2025,7,Couples,24,4.2,North America,Mexico,Mexico City,Nairobi,Kenya,Museum,Nairobi Museum 24,"Main Road, Nairobi",Summer,4.375,3.8804878048780487
551,269,2022,4,Couples,69,4.2,North America,Mexico,Mexico City,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Spring,4.166666666666667,3.818032786885246
552,813,2024,12,Business,47,4.5,Asia,Thailand,Bangkok,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Winter,3.5625,3.9181818181818184
553,114,2024,3,Solo,55,4.2,Australia,New Zealand,Auckland,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Spring,4.066666666666666,3.6921568627450982
554,374,2025,8,Couples,45,3.6,South America,Brazil,Sao Paulo,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Summer,3.62,3.852830188679245
555,563,2024,6,Couples,43,3.4,Europe,Germany,Munich,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Summer,3.357142857142857,3.772
556,439,2025,12,Family,92,4.6,Africa,Kenya,Nairobi,Queenstown,New Zealand,Museum,Queenstown Museum 92,"Main Road, Queenstown",Winter,4.1,4.0339285714285715
557,915,2024,4,Solo,28,3.9,Australia,New Zealand,Auckland,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Spring,3.7,3.7065217391304346
558,610,2025,6,Family,99,3.5,Africa,Kenya,Nairobi,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Summer,3.55,3.735416666666667
559,343,2023,12,Friends,54,3.1,South America,Brazil,Sao Paulo,Rio de Janeiro,Brazil,Shopping,Rio de Janeiro Shopping 54,"Main Road, Rio de Janeiro",Winter,3.675,3.7326086956521736
560,236,2024,6,Solo,55,3.6,North America,USA,Los Angeles,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.533333333333333,3.6921568627450982
561,744,2022,9,Couples,85,4.8,Australia,New Zealand,Auckland,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Autumn,3.65,3.8607843137254902
562,939,2025,11,Couples,23,3.0,Europe,Germany,Berlin,Los Angeles,USA,Adventure,Los Angeles Adventure 23,"Main Road, Los Angeles",Autumn,3.2399999999999998,3.919047619047619
563,463,2022,9,Couples,97,3.1,Australia,New Zealand,Queenstown,Los Angeles,USA,Historical Site,Los Angeles Historical Site 97,"Main Road, Los Angeles",Autumn,3.3428571428571425,3.661904761904762
564,88,2025,3,Couples,47,3.3,Europe,Italy,Venice,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Spring,3.575,3.9181818181818184
565,50,2025,11,Couples,48,4.2,Asia,Singapore,Singapore,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Autumn,4.233333333333333,3.845833333333333
566,799,2023,8,Family,21,5.0,Europe,Italy,Rome,Luxor,Egypt,Temple,Luxor Temple 21,"Main Road, Luxor",Summer,4.116666666666666,3.8267857142857147
567,589,2024,4,Couples,49,5.0,Australia,New Zealand,Queenstown,Santiago,Chile,Historical Site,Santiago Historical Site 49,"Main Road, Santiago",Spring,3.814285714285714,3.8877551020408165
568,937,2022,10,Business,66,2.8,South America,Argentina,Buenos Aires,Kyoto,Japan,Historical Site,Kyoto Historical Site 66,"Main Road, Kyoto",Autumn,3.0444444444444443,3.8181818181818183
569,134,2022,6,Business,75,3.3,Australia,New Zealand,Queenstown,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Summer,3.9857142857142853,3.861818181818182
570,771,2022,8,Business,99,3.6,Australia,New Zealand,Auckland,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Summer,3.642857142857143,3.735416666666667
571,960,2022,3,Solo,88,4.0,South America,Brazil,Sao Paulo,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Spring,3.84,3.901818181818182
572,345,2023,3,Friends,16,4.6,Africa,Kenya,Nairobi,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 16,"Main Road, Sao Paulo",Spring,3.6714285714285713,3.932758620689655
573,25,2023,3,Couples,16,3.1,South America,Chile,Santiago,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 16,"Main Road, Sao Paulo",Spring,3.7750000000000004,3.932758620689655
574,848,2023,2,Family,55,3.5,Europe,France,Paris,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Winter,3.7714285714285714,3.6921568627450982
575,45,2022,10,Business,6,3.5,North America,Mexico,Cancun,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Autumn,3.8428571428571425,3.8461538461538463
576,287,2023,9,Couples,10,4.1,Asia,Thailand,Phuket,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Autumn,3.525,3.8257575757575757
577,956,2025,9,Family,88,4.5,South America,Brazil,Rio de Janeiro,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Autumn,3.8600000000000003,3.901818181818182
578,621,2023,4,Couples,9,3.6,Asia,Singapore,Singapore,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Spring,3.88,3.709803921568627
579,143,2022,4,Friends,99,4.5,South America,Argentina,Buenos Aires,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Spring,4.34,3.735416666666667
580,623,2022,4,Solo,2,4.2,Asia,Japan,Kyoto,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 2,"Main Road, Sao Paulo",Spring,3.85,3.727272727272727
581,330,2024,9,Solo,61,3.6,Africa,Egypt,Luxor,Sydney,Australia,Shopping,Sydney Shopping 61,"Main Road, Sydney",Autumn,4.0,3.8000000000000003
582,611,2022,4,Family,42,4.1,Africa,Kenya,Nairobi,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Spring,4.08,3.706382978723404
583,268,2023,12,Friends,37,3.3,North America,Canada,Vancouver,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Winter,3.15,3.752173913043478
584,824,2024,7,Solo,60,4.6,South America,Brazil,Rio de Janeiro,Johannesburg,South Africa,Museum,Johannesburg Museum 60,"Main Road, Johannesburg",Summer,4.1,3.7857142857142856
585,487,2024,10,Friends,85,4.3,Europe,Spain,Barcelona,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Autumn,3.9499999999999997,3.8607843137254902
586,434,2025,7,Business,20,4.5,Africa,South Africa,Cape Town,Vancouver,Canada,Wildlife,Vancouver Wildlife 20,"Main Road, Vancouver",Summer,4.15,3.775
587,130,2022,10,Family,25,3.8,South America,Chile,Santiago,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Autumn,3.8,3.595555555555556
588,698,2023,11,Family,99,2.8,South America,Argentina,Buenos Aires,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Autumn,4.220000000000001,3.735416666666667
589,192,2024,6,Family,69,3.2,Australia,New Zealand,Auckland,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Summer,3.6799999999999997,3.818032786885246
590,144,2022,4,Friends,88,3.4,Africa,Kenya,Nairobi,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Spring,3.1714285714285713,3.901818181818182
591,492,2024,7,Business,55,4.7,Africa,Egypt,Cairo,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.966666666666667,3.6921568627450982
592,542,2022,9,Solo,83,4.8,Asia,Japan,Osaka,Melbourne,Australia,Wildlife,Melbourne Wildlife 83,"Main Road, Melbourne",Autumn,3.766666666666667,3.851282051282051
593,232,2025,2,Couples,51,4.0,Asia,Thailand,Pattaya,Mexico City,Mexico,Temple,Mexico City Temple 51,"Main Road, Mexico City",Winter,3.542857142857143,3.861290322580645
594,703,2022,7,Solo,45,3.9,Europe,Germany,Berlin,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Summer,4.1,3.852830188679245
595,546,2022,6,Friends,36,3.9,North America,Canada,Vancouver,Singapore,Singapore,Beach,Singapore Beach 36,"Main Road, Singapore",Summer,3.95,3.7410714285714284
596,921,2022,8,Couples,55,4.1,North America,Mexico,Mexico City,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.5142857142857147,3.6921568627450982
597,383,2025,3,Couples,98,3.8,Europe,Spain,Madrid,Mombasa,Kenya,Adventure,Mombasa Adventure 98,"Main Road, Mombasa",Spring,3.533333333333333,4.017543859649122
598,688,2023,8,Couples,21,3.7,Australia,Australia,Sydney,Luxor,Egypt,Temple,Luxor Temple 21,"Main Road, Luxor",Summer,3.725,3.8267857142857147
599,827,2024,4,Couples,72,4.2,Africa,Egypt,Cairo,Luxor,Egypt,Temple,Luxor Temple 72,"Main Road, Luxor",Spring,3.3333333333333335,3.696296296296296
600,621,2022,8,Friends,1,4.2,Asia,Singapore,Singapore,Berlin,Germany,Wildlife,Berlin Wildlife 1,"Main Road, Berlin",Summer,3.88,3.782051282051282
601,708,2024,3,Couples,35,3.9,Australia,Australia,Sydney,Paris,France,Beach,Paris Beach 35,"Main Road, Paris",Spring,3.525,3.728
602,731,2023,7,Couples,80,3.7,Australia,New Zealand,Queenstown,Nairobi,Kenya,Temple,Nairobi Temple 80,"Main Road, Nairobi",Summer,3.78,3.8166666666666664
603,553,2023,5,Family,75,4.8,Africa,Egypt,Luxor,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Spring,4.1,3.861818181818182
604,699,2024,5,Solo,81,2.5,South America,Chile,Santiago,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Spring,3.744444444444445,3.8309090909090906
605,3,2023,3,Friends,47,4.7,Europe,Spain,Madrid,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Spring,3.857142857142857,3.9181818181818184
606,415,2022,12,Friends,95,4.5,Asia,Japan,Kyoto,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Winter,3.6636363636363636,3.819607843137255
607,663,2023,6,Solo,82,4.5,Africa,South Africa,Cape Town,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Summer,4.1875,3.7333333333333334
608,776,2024,9,Business,79,4.8,South America,Brazil,Rio de Janeiro,Mexico City,Mexico,Historical Site,Mexico City Historical Site 79,"Main Road, Mexico City",Autumn,4.05,3.861224489795918
609,488,2022,4,Family,96,3.8,North America,USA,Las Vegas,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Spring,3.5,3.5860000000000003
610,236,2022,2,Couples,78,4.0,North America,USA,Los Angeles,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Winter,3.533333333333333,3.814814814814815
611,967,2024,9,Business,93,4.0,Australia,New Zealand,Queenstown,Auckland,New Zealand,Adventure,Auckland Adventure 93,"Main Road, Auckland",Autumn,3.8857142857142857,3.7888888888888888
612,568,2022,4,Family,94,3.4,North America,Canada,Vancouver,Melbourne,Australia,Temple,Melbourne Temple 94,"Main Road, Melbourne",Spring,3.72,3.6732142857142853
613,757,2024,5,Friends,22,3.1,Europe,Italy,Milan,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Spring,4.06,3.8629629629629627
614,273,2023,7,Friends,80,5.0,Africa,South Africa,Cape Town,Nairobi,Kenya,Temple,Nairobi Temple 80,"Main Road, Nairobi",Summer,3.4799999999999995,3.8166666666666664
615,597,2023,6,Couples,39,3.5,Australia,Australia,Sydney,Munich,Germany,Shopping,Munich Shopping 39,"Main Road, Munich",Summer,3.6875,3.965909090909091
616,448,2024,9,Family,16,4.3,Australia,Australia,Sydney,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 16,"Main Road, Sao Paulo",Autumn,3.8875,3.932758620689655
617,713,2023,9,Business,69,4.3,Asia,Thailand,Pattaya,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Autumn,3.757142857142857,3.818032786885246
618,726,2023,7,Friends,22,5.0,South America,Argentina,Buenos Aires,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Summer,3.9799999999999995,3.8629629629629627
619,251,2023,7,Solo,97,3.1,Australia,Australia,Melbourne,Los Angeles,USA,Historical Site,Los Angeles Historical Site 97,"Main Road, Los Angeles",Summer,3.7249999999999996,3.661904761904762
620,260,2024,11,Friends,82,3.7,Europe,France,Paris,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Autumn,3.6999999999999997,3.7333333333333334
621,161,2023,9,Friends,28,4.3,Africa,Kenya,Nairobi,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Autumn,3.8666666666666667,3.7065217391304346
622,472,2022,8,Friends,56,3.2,Asia,Singapore,Singapore,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Summer,3.94,3.892156862745098
